# MD Simulation - NVT Ensemble
# Timestep: 0.5 fs
#     Step     Time(fs)      Temp(K)          KE(Ha)          PE(Ha)          TE(Ha)
       411      205.500       266.54      0.06583843  -1313.10907727  -1313.04323884
       412      206.000       300.36      0.07419256  -1313.10803997  -1313.03384741
       413      206.500       361.72      0.08934837  -1313.10817904  -1313.01883067
       414      207.000       320.41      0.07914425  -1313.10765206  -1313.02850780
       415      207.500       290.95      0.07186803  -1313.10755494  -1313.03568691
       416      208.000       372.70      0.09206055  -1313.10867173  -1313.01661118
       417      208.500       352.45      0.08705917  -1313.10850890  -1313.02144973
       418      209.000       274.52      0.06781045  -1313.10629192  -1313.03848147
       419      209.500       286.18      0.07068956  -1313.10763264  -1313.03694308
       420      210.000       355.43      0.08779484  -1313.10906103  -1313.02126619
       421      210.500       319.54      0.07892930  -1313.10868785  -1313.02975855
       422      211.000       307.39      0.07592819  -1313.10922636  -1313.03329817
       423      211.500       269.20      0.06649609  -1313.10911372  -1313.04261763
       424      212.000       325.93      0.08050871  -1313.10959127  -1313.02908256
       425      212.500       303.44      0.07495285  -1313.10965124  -1313.03469839
       426      213.000       337.12      0.08327343  -1313.10832972  -1313.02505629
       427      213.500       233.97      0.05779385  -1313.10733052  -1313.04953667
       428      214.000       315.47      0.07792583  -1313.10839260  -1313.03046677
       429      214.500       319.78      0.07898920  -1313.10991561  -1313.03092641
       430      215.000       306.62      0.07573835  -1313.10848871  -1313.03275036
       431      215.500       290.23      0.07169092  -1313.10917262  -1313.03748170
       432      216.000       324.14      0.08006727  -1313.11021055  -1313.03014328
       433      216.500       318.15      0.07858595  -1313.11079296  -1313.03220701
       434      217.000       303.65      0.07500432  -1313.10935907  -1313.03435475
       435      217.500       284.39      0.07024816  -1313.10847412  -1313.03822596
       436      218.000       265.28      0.06552694  -1313.10949801  -1313.04397107
       437      218.500       319.27      0.07886407  -1313.10993887  -1313.03107480
       438      219.000       348.05      0.08597119  -1313.11000090  -1313.02402971
       439      219.500       326.14      0.08056008  -1313.10837281  -1313.02781273
       440      220.000       337.28      0.08331229  -1313.10818437  -1313.02487207
       441      220.500       417.21      0.10305513  -1313.10873686  -1313.00568173
       442      221.000       304.03      0.07509914  -1313.11068282  -1313.03558369
       443      221.500       290.59      0.07177825  -1313.11068528  -1313.03890703
       444      222.000       315.05      0.07782061  -1313.11065733  -1313.03283672
       445      222.500       316.26      0.07811872  -1313.11045991  -1313.03234118
       446      223.000       268.11      0.06622597  -1313.11039987  -1313.04417391
       447      223.500       276.11      0.06820193  -1313.10988861  -1313.04168668
       448      224.000       251.41      0.06210094  -1313.10968124  -1313.04758030
       449      224.500       312.91      0.07729218  -1313.11019245  -1313.03290027
       450      225.000       259.25      0.06403690  -1313.11052832  -1313.04649142
       451      225.500       302.06      0.07461220  -1313.11126465  -1313.03665246
       452      226.000       285.52      0.07052686  -1313.11228497  -1313.04175811
       453      226.500       336.70      0.08316924  -1313.11217323  -1313.02900398
       454      227.000       310.11      0.07660187  -1313.11137484  -1313.03477297
       455      227.500       329.04      0.08127659  -1313.11097345  -1313.02969686
       456      228.000       347.31      0.08578937  -1313.11076630  -1313.02497694
       457      228.500       298.11      0.07363653  -1313.10949876  -1313.03586223
       458      229.000       309.64      0.07648543  -1313.10979558  -1313.03331015
       459      229.500       320.08      0.07906379  -1313.10983322  -1313.03076943
       460      230.000       312.46      0.07718113  -1313.10873944  -1313.03155831
       461      230.500       396.40      0.09791589  -1313.11039258  -1313.01247669
       462      231.000       409.87      0.10124245  -1313.11093760  -1313.00969515
       463      231.500       369.14      0.09118178  -1313.11012160  -1313.01893982
       464      232.000       257.10      0.06350666  -1313.10952973  -1313.04602307
       465      232.500       256.27      0.06330229  -1313.10948687  -1313.04618458
       466      233.000       253.87      0.06270844  -1313.11099548  -1313.04828703
       467      233.500       274.79      0.06787719  -1313.11249152  -1313.04461434
       468      234.000       318.94      0.07878223  -1313.11269756  -1313.03391534
       469      234.500       272.72      0.06736503  -1313.11288952  -1313.04552449
       470      235.000       340.58      0.08412740  -1313.11320205  -1313.02907465
       471      235.500       278.60      0.06881630  -1313.11067278  -1313.04185648
       472      236.000       345.19      0.08526683  -1313.11050943  -1313.02524259
       473      236.500       314.65      0.07772136  -1313.11014067  -1313.03241930
       474      237.000       324.47      0.08014693  -1313.10998539  -1313.02983846
       475      237.500       315.45      0.07791863  -1313.11010672  -1313.03218809
       476      238.000       327.83      0.08097755  -1313.11102108  -1313.03004353
       477      238.500       410.58      0.10141740  -1313.11156932  -1313.01015192
       478      239.000       362.85      0.08962880  -1313.11084497  -1313.02121617
       479      239.500       273.76      0.06762289  -1313.10997509  -1313.04235219
       480      240.000       284.72      0.07032791  -1313.10908069  -1313.03875278
       481      240.500       343.45      0.08483565  -1313.10854218  -1313.02370652
       482      241.000       318.27      0.07861729  -1313.10950607  -1313.03088878
       483      241.500       265.02      0.06546409  -1313.10934815  -1313.04388406
       484      242.000       312.11      0.07709451  -1313.10941912  -1313.03232461
       485      242.500       358.04      0.08844017  -1313.10985020  -1313.02141003
       486      243.000       258.49      0.06384878  -1313.11020967  -1313.04636089
       487      243.500       354.28      0.08751146  -1313.11113058  -1313.02361912
       488      244.000       333.61      0.08240444  -1313.11145037  -1313.02904592
       489      244.500       246.45      0.06087605  -1313.11107272  -1313.05019667
       490      245.000       289.96      0.07162301  -1313.11080936  -1313.03918635
       491      245.500       306.67      0.07575032  -1313.11079357  -1313.03504325
       492      246.000       259.60      0.06412303  -1313.11090870  -1313.04678567
       493      246.500       359.61      0.08882877  -1313.11101708  -1313.02218831
       494      247.000       373.76      0.09232332  -1313.11122263  -1313.01889931
       495      247.500       298.15      0.07364637  -1313.11031928  -1313.03667291
       496      248.000       374.43      0.09248852  -1313.11006235  -1313.01757383
       497      248.500       329.76      0.08145366  -1313.10912071  -1313.02766705
       498      249.000       321.38      0.07938512  -1313.11109571  -1313.03171059
       499      249.500       323.77      0.07997467  -1313.11053277  -1313.03055810
       500      250.000       344.17      0.08501357  -1313.10989912  -1313.02488555
       501      250.500       240.66      0.05944478  -1313.11010781  -1313.05066303
       502      251.000       314.41      0.07766338  -1313.11182696  -1313.03416358
       503      251.500       331.23      0.08181850  -1313.11291994  -1313.03110144
       504      252.000       338.57      0.08363023  -1313.11219345  -1313.02856322
       505      252.500       253.39      0.06258940  -1313.11145275  -1313.04886335
       506      253.000       302.31      0.07467346  -1313.11184584  -1313.03717238
       507      253.500       276.34      0.06826018  -1313.11111322  -1313.04285304
       508      254.000       306.64      0.07574454  -1313.11086649  -1313.03512194
       509      254.500       274.59      0.06782769  -1313.11064669  -1313.04281900
       510      255.000       286.76      0.07083416  -1313.11039479  -1313.03956063
       511      255.500       342.83      0.08468322  -1313.10953723  -1313.02485401
       512      256.000       326.21      0.08057727  -1313.10853911  -1313.02796184
       513      256.500       298.55      0.07374478  -1313.10902773  -1313.03528295
       514      257.000       267.14      0.06598779  -1313.11049439  -1313.04450660
       515      257.500       375.55      0.09276507  -1313.11078449  -1313.01801942
       516      258.000       404.91      0.10001699  -1313.10957019  -1313.00955320
       517      258.500       310.45      0.07668553  -1313.10863488  -1313.03194935
       518      259.000       312.68      0.07723442  -1313.10877797  -1313.03154356
       519      259.500       269.62      0.06659834  -1313.10886760  -1313.04226926
       520      260.000       307.92      0.07606068  -1313.10937564  -1313.03331496
       521      260.500       270.14      0.06672685  -1313.10881514  -1313.04208829
       522      261.000       311.36      0.07690833  -1313.10867790  -1313.03176956
       523      261.500       312.15      0.07710380  -1313.10947895  -1313.03237515
       524      262.000       330.04      0.08152459  -1313.10930473  -1313.02778014
       525      262.500       274.99      0.06792506  -1313.10877375  -1313.04084869
       526      263.000       245.67      0.06068443  -1313.10856042  -1313.04787599
       527      263.500       295.19      0.07291570  -1313.10867753  -1313.03576183
       528      264.000       302.07      0.07461519  -1313.10814580  -1313.03353061
       529      264.500       309.96      0.07656409  -1313.10817609  -1313.03161201
       530      265.000       303.99      0.07508808  -1313.10881929  -1313.03373122
